1.523511065729734248e+01 1.946101786268686595e+01 9.982591829207527212e+01 7.977452526234280867e+02 3.804168470014203107e-01 1.722775410982217426e-01 1.056546803361624459e-01 1.859981546666630847e-01 6.162563239812360316e-02 -6.002622607738833382e-02 5.718917936542126101e-01 1.081262787540412162e+00 3.483824094976139651e+00 5.383657811481489119e+01 8.533172243169040438e-02 -1.508833848310972003e-01 3.303569645867940330e-02 6.726276195861038976e-03 3.209124023840929929e-02 1.041115212737004636e-01 1.805438004876588565e+01 2.562256659120332714e+01 1.206213162617340231e+02 1.151627856513540792e+03 1.068210882355025149e-01 2.539809193870286030e-01 5.174831055814597125e-01 1.336886742757905089e-01 2.212310674088911466e-01 2.542548178251280433e-02
1.418603773286176484e+01 1.759010160181716032e+01 8.954310529619270653e+01 7.843950153440005124e+02 4.749103659950159040e-01 2.039251281831329088e-01 4.260712275716393993e-02 1.895738391777455623e-01 9.949692563802575718e-02 -5.255631987406939043e-02 7.125903052885244060e-01 9.738669011860637825e-01 3.933396247871973284e+00 6.599250836894967165e+01 1.607891881262535350e-01 -1.693054331601472340e-01 6.274926114516765630e-02 -5.901867633252733114e-03 -1.724687867076143272e-02 1.222711413711363992e-01 1.753588735601155690e+01 2.318905942941293219e+01 1.165647949383102002e+02 1.303747908463400336e+03 1.400506261368796856e-01 3.195286217204826862e-01 6.814827080535057480e-01 2.098520901718523013e-01 1.721801690531929996e-01 -3.455885510315398479e-02
2.199078945180927391e+01 2.913756663996941398e+01 1.551886708554191046e+02 1.127284544015189567e+03 1.014990520170919730e+00 3.774354242404202031e-01 -3.344651179163102839e-01 2.459895306788807967e-01 3.208146702856047305e-01 4.183886317280186007e-02 1.167853597783132580e+00 6.502009307853970910e-01 4.312646273958256948e+00 5.464748856320115777e+01 6.134926853274442760e-01 -2.363943228515031914e-01 2.516017964958913167e-01 -1.035782067138610041e-01 -3.732304650805563506e-01 2.503747366803491525e-01 2.486183911241200661e+01 3.785357686489066253e+01 1.730006426002471187e+02 1.326902444786371007e+03 2.976475212999680764e-01 4.990259143134241349e-01 1.236000299993354590e+00 6.632605957713360034e-01 -2.116218731678450871e-01 -4.250413510944466289e-01
1.579234724103384302e+01 2.013311700370468671e+01 1.034824808797720266e+02 7.782438648092825133e+02 3.796020295482421814e-01 1.322167565757453311e-01 -1.333554775083029553e-01 9.026111874601969176e-02 1.803240633934567461e-01 1.206174008038082279e-01 7.657646134977988961e-01 1.108608370933889198e+00 3.371238137065093898e+00 5.054519338452956845e+01 3.348713853767641413e-01 7.497104077485106099e-02 8.052920987600489799e-02 -2.843731441330273058e-02 -2.237202505014908027e-01 -9.225094772717351566e-03 1.679776425307974463e+01 2.541200386477241580e+01 1.138625758089463318e+02 8.856514322862080917e+02 1.183546121506360294e-01 1.976029974448993975e-01 4.257092361018638971e-01 1.159384635555959497e-01 1.371595698257531692e-01 -1.383062006621620377e-01
1.277781313600446822e+01 1.713302956547078182e+01 8.175723923993240305e+01 5.846082643363109810e+02 3.203943843301954031e-01 1.510694868524679602e-01 9.996221565970397904e-02 1.445063794067976970e-01 8.539848736112981564e-02 -6.019692471730675454e-02 3.586562894438707905e-01 1.147871127304071814e+00 2.431970474412593397e+00 2.750390311835729662e+01 3.278561016183706434e-02 -1.515408921365877237e-01 3.391196168599261429e-02 1.418518239601672393e-02 7.311690817948016119e-02 1.013775114099535746e-01 1.390499826336690248e+01 2.182998347867927791e+01 9.151293432501582004e+01 6.995127500523605022e+02 1.138548851386005367e-01 2.220129509160915227e-01 4.195197043986144680e-01 1.194323370482472391e-01 2.209538052742243130e-01 5.080674506153309844e-02
1.333895918163321781e+01 1.691635455951762879e+01 8.411850451612062329e+01 6.639504892562579244e+02 1.552832266403940675e-01 1.171906630076952199e-01 1.419497722475407397e-01 1.371252287342931420e-01 8.726796685046471491e-02 -1.760296604495281692e-02 4.096242073133352646e-01 1.187621187537818646e+00 2.976774360557699950e+00 4.367666057311265604e+01 -2.017600498700400369e-02 -8.168943090080260649e-02 -4.701398103823140051e-03 -3.315679286065240094e-02 7.132703489768861538e-02 6.825620889187328233e-02 1.544248036881732133e+01 2.227065502064447244e+01 1.011402219996660392e+02 9.504860654725636095e+02 1.059873943151679043e-01 2.125424109363964753e-01 3.545600203417624274e-01 9.682821963072502092e-02 3.107616499060924520e-01 1.151466472492919113e-01
1.363530667640795180e+01 1.547136272397630563e+01 8.227173256841608406e+01 7.999083503862226507e+02 -7.336016351228713539e-02 7.660065711294204716e-02 2.159809786082375893e-01 1.222643316372229172e-01 7.950363162308195231e-02 6.165484736004445132e-02 4.419058888230121829e-01 1.354487483350096166e+00 3.328482882416857525e+00 5.752557705413661182e+01 -1.164309651698580694e-01 2.727856539084061449e-02 -6.537686500759166963e-02 -7.957295255596573413e-02 5.970806840647899932e-02 2.441506597716039395e-02 1.647998213373735865e+01 2.107498826517589663e+01 1.050865531014781595e+02 1.270077448678252495e+03 8.949697425290636943e-02 1.728956962402494746e-01 2.463482074699331892e-01 5.128367512354475855e-02 4.467972685028770430e-01 2.241971686180702084e-01
1.445131225472024461e+01 1.803041760292421003e+01 9.193640521669547638e+01 7.999925471446508709e+02 5.291427714176751840e-01 2.166762451227174924e-01 3.201379674827883881e-02 1.986116677726730284e-01 9.547278923888594115e-02 -6.375003189714051333e-02 7.367262287782389008e-01 9.510816715185198555e-01 3.974642765740177275e+00 6.636049820255156817e+01 1.842766199380438397e-01 -1.877959986449089236e-01 7.305035831995795870e-02 4.972974541608707333e-03 -2.406237620150766116e-02 1.316499926214287075e-01 1.783962239201832389e+01 2.370379578767470719e+01 1.189938599158736565e+02 1.316610858845857820e+03 1.413192834407759335e-01 3.282949667053887133e-01 7.168254194508822952e-01 2.191844639369570635e-01 1.481620161661463264e-01 -5.634318975122981632e-02
1.922793214862332789e+01 2.203237285733837680e+01 1.255348597415290328e+02 1.260152606923866870e+03 7.135676970345076198e-01 2.811795672678391034e-01 7.970089773431915381e-03 2.914210332717611651e-01 6.623734168740862127e-02 -5.878473150701485350e-02 1.286466356883264384e+00 7.425414811908168655e-01 6.550103591559185645e+00 1.313746504270445996e+02 3.428739232604948728e-01 -1.966427364061806848e-01 8.827800368122248886e-02 -1.981146472590023661e-02 -1.424549386729430378e-01 1.480728549284792417e-01 2.664742848579814449e+01 3.059482936012664211e+01 1.805158025152071843e+02 2.399394519446780578e+03 1.456626059077557045e-01 4.373691061895104149e-01 1.027214117637858637e+00 2.957000089008538501e-01 1.208549533051768154e-01 -1.464795555117450743e-01
9.683812787516048459e+00 1.142994464864238680e+01 5.210513057021832850e+01 4.907428301386710245e+02 -2.470729706473162590e-02 8.396826473953010461e-02 1.342826933983606308e-01 7.625320483961436913e-02 1.563027606010919668e-01 4.265248362704190943e-02 2.916059415880226102e-01 1.286740535203510838e+00 2.427543865830275038e+00 3.407389809595197505e+01 -9.340192313118464429e-02 -2.064749759468598178e-02 -2.086691620436015304e-02 -8.305287376132203248e-02 7.878609004148803829e-02 4.932976972955774309e-02 1.085639479186899869e+01 1.480196211367531589e+01 6.616491022774704334e+01 7.796416506514551656e+02 1.382739363126752608e-01 2.161963942084841328e-01 3.024201526807931972e-01 1.281944538123575561e-01 3.686488857669863450e-01 1.744092226328496364e-01
1.173909730220807468e+01 1.541705611960711764e+01 7.243481828325194272e+01 5.192149974159763133e+02 7.965013627492101289e-02 9.353367624632243083e-02 1.524783227568356492e-01 1.059159677860855575e-01 9.492235881251684382e-02 -1.047918585267670899e-02 2.450487440739873013e-01 1.257553036251247924e+00 2.210225785734733606e+00 2.487405040889941432e+01 -7.526168206939443106e-02 -6.747947089700884193e-02 -1.489724317093732431e-02 -2.869912619074702770e-02 1.044126167229129237e-01 5.776876877897718643e-02 1.265032506551916036e+01 1.984170340320988402e+01 8.149925019234153467e+01 6.313714772227607455e+02 1.026667238728116160e-01 1.731068541150437845e-01 2.482948351266404674e-01 6.575055212311514685e-02 3.313996172437348453e-01 1.518249839826468772e-01
8.064353627292643267e+00 1.126052257791920042e+01 4.252972537268147590e+01 2.798719702195206196e+02 3.064701825551827685e-01 9.774206578481482721e-02 -5.370255495366521581e-02 3.403579796157682469e-02 1.441570809843199519e-01 3.198416705259782278e-02 3.251846395511945320e-01 1.150440008914986212e+00 1.444556325489408710e+00 9.929132589838053136e+00 1.709323389845940899e-01 2.435129045648631863e-03 5.967460739591878838e-02 5.060575670058581332e-02 -4.350607054905177712e-02 -6.413527219192000084e-03 7.453893013300389114e+00 1.303023649408815388e+01 4.654085228508309768e+01 3.122982021746022383e+02 1.040023774843898963e-01 1.822453719611156764e-01 3.100662399920938728e-01 1.528505056117385186e-02 1.901403595643414990e-01 -3.777990183002938318e-02
1.418851704313022566e+01 1.801104396936684893e+01 9.124311524766717696e+01 7.085779793488611631e+02 1.102210475340978935e-01 1.041815042970452992e-01 1.735301852971864733e-01 1.414418181155494836e-01 6.546831831487667785e-02 -1.506069191044212552e-02 3.899409049534465210e-01 1.227086704433938413e+00 2.995868495607757254e+00 4.412406722375741452e+01 -4.865651409731081012e-02 -6.542277105657695602e-02 -2.194541819037440500e-02 -3.173194415491628617e-02 8.373099224142842301e-02 5.693815892177028770e-02 1.641368091912266181e+01 2.387173953540951388e+01 1.080372536648223019e+02 9.788863199429428050e+02 8.871923241434842566e-02 1.858471418423337518e-01 2.924090820692530346e-01 6.099122992509581342e-02 3.413487190770970736e-01 1.434850620921447883e-01
1.826337070655184647e+01 2.293888830188780759e+01 1.253530024184002230e+02 7.742098980112390336e+02 -9.450707218782887775e-01 -2.116938585014301044e-01 5.169890684929577818e-01 2.365884587365169045e-03 -1.873360635060807855e-01 2.693206892808164277e-01 -6.295441063045224828e-02 1.727443141841227492e+00 1.727189025963799196e+00 3.240233072589705898e+01 -5.364594237766163731e-01 4.822037973963314572e-01 -3.495476555265590868e-01 -1.344068364458019665e-02 1.444044853715441556e-01 -2.917262722506201444e-01 2.119068826300224373e+01 3.364447919078168781e+01 1.404275094951781568e+02 9.131683880826748236e+02 -1.869583145068354213e-01 -3.977410157335978802e-01 -1.019213686750808590e+00 -6.671705767728872694e-01 9.652779054379716506e-01 6.701237350389218639e-01
1.236121199128128367e+01 1.278158103515149335e+01 6.698099034870303115e+01 9.074922608041836156e+02 9.224248248360741309e-01 3.493428933875613596e-01 -1.960204911846003539e-01 2.426699613450896131e-01 2.140972399390229652e-01 -3.271439885621213461e-02 1.418845460215817145e+00 5.063594891395994946e-01 6.416014169791245614e+00 1.310265434751825637e+02 5.018208505506611683e-01 -2.514802608191634148e-01 1.801847440043435611e-01 -4.512813961909313554e-02 -2.400063435933107447e-01 1.987854991594986409e-01 1.896652820233778414e+01 1.743907946871964398e+01 1.253593741480452479e+02 2.216257653657353785e+03 2.565289752186039607e-01 5.891658600452163164e-01 1.391628696752893690e+00 5.048620952735967116e-01 -2.944498988147770113e-02 -2.945643089158936911e-01
1.649049877059186997e+01 2.068812278494297630e+01 1.089405578990120489e+02 9.248167171279706054e+02 5.741052027237195654e-01 2.254618479538278986e-01 5.330869432736742852e-02 2.265422299880291979e-01 6.564175933885164904e-02 -8.609795455679997156e-02 7.842540210937517520e-01 9.463771591535052874e-01 4.271032992679076656e+00 7.218001765405165315e+01 1.980759823725875557e-01 -2.062746254561097503e-01 7.279778935719674604e-02 1.821428039848903280e-02 -2.069475005642806148e-02 1.378786458061848352e-01 2.041927478976012722e+01 2.744523897619719577e+01 1.376565347874199290e+02 1.456071345621071714e+03 1.259777711888254714e-01 3.271120454062557137e-01 7.252551563841482807e-01 2.070434278387715543e-01 1.393416770233495416e-01 -6.670182523197920599e-02
1.319338403143451899e+01 1.716644158550350951e+01 8.378613398092194586e+01 6.499643382082593916e+02 3.596174436394582452e-01 1.660682122231487701e-01 8.289402400579946872e-02 1.577999061174084894e-01 9.097500724855293874e-02 -5.412383990393798694e-02 4.761085413822321311e-01 1.093487315206559396e+00 2.944721761889995459e+00 4.085958457564734658e+01 7.107699681166684824e-02 -1.522925560737135031e-01 4.095803554599439233e-02 4.483611614735913409e-03 4.305455854563836754e-02 1.059030495016986262e-01 1.508590511079065344e+01 2.215534683885086054e+01 9.957137903527271305e+01 9.071323927804035065e+02 1.223773659901965516e-01 2.530836484925518270e-01 5.009317849411705215e-01 1.477245900315601879e-01 2.108214801953977036e-01 2.716566785991658683e-02
2.062869618922277581e+01 2.648054561640949345e+01 1.451235002420656883e+02 1.095076121576014202e+03 2.375779689954079510e-01 1.269604919100710272e-01 2.521465916073029057e-01 2.285017669514263772e-01 -4.507822812264654366e-02 -7.809304977356695820e-02 5.232729912444031850e-01 1.234785832818966478e+00 3.825061942171205320e+00 6.026397037747982210e+01 -1.820238856428507690e-02 -1.108499707161328396e-01 -3.263148339200572234e-02 1.928793280143668853e-02 9.402912769265708848e-02 6.845901368065768211e-02 2.442239038179858923e+01 3.574245890494498923e+01 1.661245343995635437e+02 1.386172861353805501e+03 2.833663724555534821e-02 1.563127413483331729e-01 2.803148353460944153e-01 -7.947782145789228370e-03 3.296763815666051700e-01 1.263613771300225452e-01
1.331931125085704082e+01 1.629074145526427131e+01 8.191240484426195678e+01 7.387340933678776764e+02 4.185429417316047784e-01 1.922838393482382280e-01 4.151235412156159543e-02 1.742418883942521424e-01 1.145667003837737702e-01 -3.413260935190676193e-02 6.949545673218789910e-01 9.859997619753524400e-01 3.882823390729423618e+00 6.594139830412912318e+01 1.420289893161635342e-01 -1.470410704335851637e-01 5.514209528065461274e-02 -2.183454904131357233e-02 -1.743694800730961197e-02 1.127861286511609717e-01 1.657979358829236460e+01 2.149994752988558133e+01 1.093600304081006414e+02 1.279749805906182473e+03 1.458778909099969212e-01 3.179191180946960849e-01 6.618514772524097811e-01 2.111486229868710374e-01 1.943461484093194636e-01 -1.607795572787090732e-02
1.838002024663180833e+01 2.365902724255064626e+01 1.266197596623904786e+02 9.556679339073059509e+02 2.341256909402832376e-01 1.282858539017351363e-01 2.142902069323164016e-01 2.021758172323378511e-01 -6.703275238741618347e-03 -6.524100483815309381e-02 4.819950320630177476e-01 1.216555304874634924e+00 3.495359418313563449e+00 5.308782718627950459e+01 -1.241729653433848446e-02 -1.106718661692797645e-01 -1.971669368576009496e-02 1.036714230976608364e-02 8.739895704319916581e-02 7.234081186385063478e-02 2.153465390573588678e+01 3.166745599492244168e+01 1.454319143959552321e+02 1.221692758417834966e+03 5.192123482718002947e-02 1.730158857398609307e-01 3.091431318800108019e-01 2.471057580948116117e-02 3.130250070498518666e-01 1.153070492144547265e-01
1.927551413507245570e+01 2.395263017118417892e+01 1.314368970176319635e+02 1.094936766543822614e+03 4.302332083530749918e-01 1.874574495642620242e-01 1.451404519715630559e-01 2.428381686069396306e-01 9.636326625831026504e-03 -7.400532154123856676e-02 7.737474043161278736e-01 1.045632192695073126e+00 4.611339085461327869e+00 8.091684417020029230e+01 1.208226280690967158e-01 -1.529513641598410079e-01 2.150247819857356579e-02 7.808812896989883456e-03 8.501932879250724551e-03 1.038419412373038087e-01 2.400958144532036087e+01 3.244290877296526077e+01 1.627963292659995602e+02 1.656158311789668915e+03 8.080473840528057394e-02 2.664847386656847839e-01 5.690450981026959898e-01 1.183002494375834934e-01 2.349679393905562130e-01 1.469816690151870553e-02
8.967199283551137157e+00 1.091835368067821932e+01 4.646627276053238376e+01 4.535594980971612813e+02 3.390701715617899792e-01 1.750014227000354361e-01 -7.112110569365642787e-03 1.132273800179022238e-01 1.865781133504212375e-01 -4.499131887206020419e-03 5.476934101915820197e-01 9.988250690071470705e-01 3.061006179101692481e+00 4.759884021510472962e+01 1.120434646276693424e-01 -1.294832351516409519e-01 6.539035233117160284e-02 -4.690966747693984390e-02 -7.483591878710491030e-03 1.092115085270453367e-01 1.076791870345710045e+01 1.375931844620652456e+01 6.758941116342511179e+01 8.952848499358683512e+02 1.841838779812938753e-01 3.293141799420484794e-01 6.452031095559835894e-01 2.518856626015541500e-01 1.924601699093611562e-01 -4.392405276697930461e-03
1.812410450180030352e+01 2.241231371886414792e+01 1.227507552236887136e+02 9.529016244526324044e+02 -2.004228100747507124e-02 5.406124076753361651e-02 2.155720982784529172e-01 1.307366291203102271e-01 3.651084970538888419e-02 1.875078882879915865e-02 4.200787406664990842e-01 1.241208262283135744e+00 3.324461253274000327e+00 5.635622800160464863e+01 -7.651004056048904545e-02 1.896240576334845551e-02 -5.977435855903019679e-02 -2.768233700649932322e-02 7.493505968632968584e-02 -5.656083861496130627e-03 2.196313625227379518e+01 3.139046914370385366e+01 1.459666174583239808e+02 1.339419986685635649e+03 4.437370775196214367e-02 1.297401441289482982e-01 1.122413695858252569e-01 -2.310428534773972808e-02 4.089445624870426399e-01 1.798644728293882222e-01
2.190055226245678810e+01 2.370845359467317337e+01 1.468268380841876422e+02 1.140224231312790380e+03 -1.713461979984364447e+00 -6.637120968034299073e-02 4.528337610120500845e-01 6.561429850719249779e-02 7.294258535754291062e-01 3.071695650239943398e-01 -3.234604313757739880e-02 1.685259885115180101e+00 5.390848256583285369e+00 7.788109677142988119e+01 -9.223354947298694206e-01 7.882620278955276838e-02 -1.982459509990745772e-01 -1.012148285266723402e+00 3.429292811612644210e-01 2.507039076241092124e-01 2.596948233435813691e+01 3.628857341024023242e+01 1.637119537501356490e+02 1.362228073650551323e+03 5.076735971545964787e-01 4.747899349057322915e-01 1.464797373841452699e-01 1.086190306545776085e+00 8.486123558322083982e-01 7.774564407567318147e-01
1.486046784365164442e+01 1.846139871696827583e+01 9.539304563405391946e+01 8.038019885759823637e+02 3.138878606786871250e-01 1.608559615701465328e-01 1.090835281870706219e-01 1.774452379060598717e-01 7.425376083746296207e-02 -3.417861722921533563e-02 6.098362794761184036e-01 1.081792770166628559e+00 3.740018345747902817e+00 6.193012237270264109e+01 7.187358253011089104e-02 -1.180698980483241844e-01 2.052397008869624728e-02 -1.864219082504620095e-02 2.116005599449721775e-02 9.067297780068203639e-02 1.808986239440345756e+01 2.458097833669485865e+01 1.201672204023763584e+02 1.260180464509550575e+03 1.116405302862979454e-01 2.598952766337307985e-01 5.140847039885489966e-01 1.375678261094911980e-01 2.554289164132704237e-01 4.643763200421191506e-02
1.646801126166086249e+01 2.094976183559166216e+01 1.098870071229015650e+02 8.720310217190111644e+02 3.326056791624109055e-01 1.591860771437968447e-01 1.414325979110978571e-01 1.946907097962993216e-01 3.878417954015624808e-02 -5.900436422649629753e-02 5.699677424204256937e-01 1.117444946053730126e+00 3.629041634024173568e+00 5.731311269689954457e+01 5.816351502631939008e-02 -1.345075023195393960e-01 1.475891585391875260e-02 4.151163504202540211e-03 4.438725745626220798e-02 9.284539972878366743e-02 1.962214407983011100e+01 2.785754969711480555e+01 1.316677242525928762e+02 1.234614055568815274e+03 8.913913291204167422e-02 2.324152488478037348e-01 4.610723510736722264e-01 1.010880827507655844e-01 2.542838225520536177e-01 5.371250015242162723e-02
1.341820171936377726e+01 1.739959715562068254e+01 8.590775976706001416e+01 6.336040573217002247e+02 9.286221332673516571e-02 9.671303067172472290e-02 1.732873534394258619e-01 1.275457355404537307e-01 7.262693176855915256e-02 -1.975308200883491017e-02 3.029993757056267389e-01 1.254112399569155212e+00 2.577813784587239532e+00 3.333968841014630868e+01 -6.858630241544200201e-02 -7.031105136694509872e-02 -2.051555491848056079e-02 -2.671208393141288884e-02 1.028092119724646758e-01 5.763892598028164116e-02 1.497797265343850626e+01 2.277934965866969463e+01 9.805596847742052091e+01 7.999939794156846347e+02 9.041958924136750397e-02 1.735603042135838159e-01 2.534333630042173158e-01 5.534890034005929271e-02 3.378457302352231850e-01 1.514745420159891998e-01
1.089742571651788161e+01 1.368534131704751289e+01 6.451950336542873288e+01 5.183536531260888296e+02 2.740498065474844536e-01 5.381083595399606401e-02 -1.539883416451534592e-02 4.545156922074850003e-02 5.929058346047585970e-02 4.838009961092260003e-02 5.484068139962495758e-01 1.279918658438373713e+00 2.927664941627077244e+00 4.932388885169911674e+01 2.089629038444680842e-01 9.086970826463708351e-02 2.621912218755220736e-02 9.259000865410456360e-02 -7.241955343339850915e-02 -8.701508344288977348e-02 1.058070426479279291e+01 1.588155509380879948e+01 6.925613511944467859e+01 5.580220045923019825e+02 2.128961679594709375e-02 7.493721775423577147e-02 1.344655206401707548e-01 -1.643857763534036232e-01 2.301246865435065403e-01 -3.557437098960258837e-02
