1.342802605036544783e+01 8.771050975970985064e+01 6.004393396546182657e+02 1.527277010601920182e+01 1.005334681296382797e+02 7.770263113349654986e+02
1.350405224250998515e+01 8.828033263734509717e+01 6.088636345366270461e+02 1.538127508952832301e+01 1.012950175225554688e+02 7.902469144756574906e+02
2.156129648357114448e+01 1.422934315178858640e+02 1.359245747807206271e+03 2.667505043269924769e+01 1.783272811960779620e+02 2.056396921404385012e+03
1.243304039795317273e+01 8.027724190181460528e+01 4.907243868689891428e+02 1.385329717366274771e+01 9.058194026933861664e+01 6.045328795548182370e+02
1.073097283344845287e+01 6.756141447086697838e+01 3.030378571773275667e+02 1.142507903938878577e+01 7.355831634841270272e+01 3.094546802275083905e+02
1.482251036610781014e+01 9.736250111645442473e+01 7.370974297804440312e+02 1.723729160645323688e+01 1.140402632803030372e+02 1.002585030394540354e+03
1.434409339311263309e+01 9.417070402830270837e+01 6.928844692948879356e+02 1.656718188677846726e+01 1.094752177628922709e+02 9.277304079525125644e+02
1.429548966158317036e+01 9.384786913912509476e+01 6.884249204519351224e+02 1.649916258787975210e+01 1.090121895923966235e+02 9.201548828832904974e+02
1.766008177756765463e+01 1.162772092736547194e+02 9.989631923940256684e+02 2.121114818961986259e+01 1.411077450033050980e+02 1.446226058293355891e+03
1.317317061500575193e+01 8.581038690465776142e+01 5.724219355077042337e+02 1.490927765329191246e+01 9.798688619746056361e+01 7.329276937271968109e+02
1.775018857935195626e+01 1.168789212845175314e+02 1.007302970691072801e+03 2.133738213184758337e+01 1.419678339934926612e+02 1.460335827860556947e+03
1.847290324025992803e+01 1.217031701953770693e+02 1.074151278134158019e+03 2.234978250822128487e+01 1.488653240684371610e+02 1.573467115918885384e+03
1.376527547234154447e+01 9.023468271422834164e+01 6.377307228608398191e+02 1.575401013775672787e+01 1.039094561095504048e+02 8.355950018719690888e+02
1.073267363843131861e+01 6.757411946931749469e+01 3.032253735277427040e+02 1.142750542310703032e+01 7.357532646974443935e+01 3.097495090026389448e+02
1.293194482772978127e+01 8.400592916255196485e+01 5.457709364274311383e+02 1.456508329310823413e+01 9.557276680640653410e+01 6.910572828516674235e+02
1.328497649186920704e+01 8.664393396761705901e+01 5.847123101192003105e+02 1.506874191312365241e+01 9.910405286718470563e+01 7.522729597857012322e+02
1.355634051658657313e+01 8.867081680310973013e+01 6.146260852896209599e+02 1.545586742774810851e+01 1.018178958162873045e+02 7.993085305317150642e+02
1.372069443517775333e+01 8.990092149758196172e+01 6.327991643373487705e+02 1.569039281558156596e+01 1.034631272038402159e+02 8.278508208775806452e+02
1.384482018997502273e+01 9.082744410541793911e+01 6.464687973958544944e+02 1.586745520579278157e+01 1.047041002244915262e+02 8.493523862098808195e+02
1.101344236403295085e+01 6.967249734088387925e+01 3.342035620968927674e+02 1.182807727957465360e+01 7.638400572740199834e+01 3.584425122106094932e+02
1.194795129559725488e+01 7.665246390705800650e+01 4.372167118443319964e+02 1.316123696853589387e+01 8.572972779897651208e+01 5.204188180521373397e+02
1.338095775910081464e+01 8.736135729143921935e+01 5.953042355292517414e+02 1.520568020595583292e+01 1.000642605672228029e+02 7.689206980760818624e+02
1.123822720065069980e+01 7.135205741158513604e+01 3.589957283340961567e+02 1.214876731621328076e+01 7.863239046775504448e+01 3.974173701238566423e+02
1.615521506711582944e+01 1.062483526782579730e+02 8.601380299433925529e+02 1.910376328653011413e+01 1.267540828670772015e+02 1.210994072515938115e+03
1.087434686920322591e+01 6.863289048552482541e+01 3.188555533162786446e+02 1.162962897490434244e+01 7.499252769427377530e+01 3.343184310140651405e+02
1.360759164141740918e+01 8.905591927323720824e+01 6.203266300778680034e+02 1.552903637248912005e+01 1.023318830155507726e+02 8.082420943815533292e+02
1.265642021292336672e+01 8.194771226203623371e+01 5.153928086334044565e+02 1.417201619623538811e+01 9.281715350416538968e+01 6.432949227995154615e+02
1.138187209350093454e+01 7.242274263498966036e+01 3.747809085448508313e+02 1.235363679422325767e+01 8.006754829598730794e+01 4.222665359712784721e+02
1.119175797873263534e+01 7.100484754048530078e+01 3.538705372618592833e+02 1.208247188129013772e+01 7.816758830000711100e+01 3.893602252904108241e+02
1.310019397465620550e+01 8.526217026586436987e+01 5.643078375096258696e+02 1.480509529553554238e+01 9.725510085113658931e+01 7.202100501012434961e+02
1.279380402176548159e+01 8.297418819685439928e+01 5.305444619566350184e+02 1.436801440534725316e+01 9.419129674970636756e+01 6.671147526024683430e+02
1.292680914080680665e+01 8.396464706064354289e+01 5.451400249427584868e+02 1.455768732880905780e+01 9.551957583347588354e+01 6.901032072654304557e+02
1.563076773645942019e+01 1.027481881348622466e+02 8.116425227276448595e+02 1.836912713315773260e+01 1.217491507914685798e+02 1.128911424061036541e+03
1.089492525186075333e+01 6.878528463676481408e+01 3.210949546214591237e+02 1.165895476996199065e+01 7.519750601466849105e+01 3.378566234465167213e+02
1.512762855538820261e+01 9.939007107000473695e+01 7.651136990952682027e+02 1.766433229774018798e+01 1.169474822953242779e+02 1.050160438535819821e+03
1.324220223929467011e+01 8.632416768593692780e+01 5.799909972178660382e+02 1.500771400534896927e+01 9.867610606599261303e+01 7.448528746779824132e+02
1.177289667736020107e+01 7.534722666807219582e+01 4.179702983412286699e+02 1.291155995507896925e+01 8.398048353698555957e+01 4.901265963836232800e+02
1.073452720893235579e+01 6.758798149023365909e+01 3.034300841886832814e+02 1.143015012046216405e+01 7.359387436853680242e+01 3.100711660979640101e+02
1.083866068095666968e+01 6.836615411053085722e+01 3.149175308245344809e+02 1.157871491499510341e+01 7.463552160451904172e+01 3.281288337433856555e+02
1.090792137043112042e+01 6.888384439082106780e+01 3.225605776302822960e+02 1.167753028857471875e+01 7.532840921514281263e+01 3.401417954948999522e+02
1.278350209123256498e+01 8.289889553893092966e+01 5.294455138868677295e+02 1.435335708462581827e+01 9.408930620187109639e+01 6.653653063755606354e+02
1.073343239118999470e+01 6.757979827504226478e+01 3.033092694411711250e+02 1.142858812631656384e+01 7.358292176623760383e+01 3.098812752141417945e+02
1.336039367910238695e+01 8.720933071972399375e+01 5.930721907600228633e+02 1.517638101052714461e+01 9.985958858718829845e+01 7.653906866622210146e+02
1.302797047726958901e+01 8.472158780505424147e+01 5.563212894294674697e+02 1.470203509463961211e+01 9.653210555800394843e+01 7.076668756784050629e+02
1.073443097531639268e+01 6.758726107236199709e+01 3.034194398476837478e+02 1.143001279580378160e+01 7.359291094217762463e+01 3.100544503537942660e+02
1.178088419353141347e+01 7.540584613453788165e+01 4.188277213166959427e+02 1.292293013523822331e+01 8.405971257700940669e+01 4.914883053737207774e+02
1.080318347300501713e+01 6.810078778456940540e+01 3.109983142349869922e+02 1.152809444921211934e+01 7.428048593211676121e+01 3.219712851098511806e+02
1.277234408755966477e+01 8.281365785875412655e+01 5.281734880261384433e+02 1.433739412801018531e+01 9.397653047194003761e+01 6.633898296345161043e+02
1.848822088289560739e+01 1.217989054066334234e+02 1.075421459013432695e+03 2.237097080212812017e+01 1.490081053751621312e+02 1.575731935214112582e+03
1.084949715132156989e+01 6.844714501058669498e+01 3.161132116695529248e+02 1.159417533255568777e+01 7.474392616145469503e+01 3.300082298189210519e+02
1.749162179490389590e+01 1.151545676139697463e+02 9.834231465975580022e+02 2.097524119685237665e+01 1.395009585883101693e+02 1.419893850553420634e+03
1.171859768707745886e+01 7.494018290519011316e+01 4.119520364148696672e+02 1.283406252992180896e+01 8.343653142866969574e+01 4.806827630909210143e+02
1.139975700716002471e+01 7.255781775156079050e+01 3.767854423651232878e+02 1.237918661944115506e+01 8.024734296271948608e+01 4.253990789074940153e+02
1.683427418263707054e+01 1.107716466008568403e+02 9.227334203900168177e+02 2.005461518903784324e+01 1.332299346453215776e+02 1.317096788432263338e+03
1.146711293831700118e+01 7.306289720670409338e+01 3.842543453392494825e+02 1.247532308533254053e+01 8.092219381061015326e+01 4.371172323578182954e+02
1.502114268774548655e+01 9.868324994308831322e+01 7.553540296377029790e+02 1.751532861436451682e+01 1.159332842184256407e+02 1.033572976116546215e+03
1.199979427473125071e+01 7.703961702481316820e+01 4.429299639965276469e+02 1.323519393333386773e+01 8.624814965824381829e+01 5.294031409924335776e+02
1.145337386859714890e+01 7.295844453800505391e+01 3.826992060624588134e+02 1.245567951419995545e+01 8.078364533098253730e+01 4.346957700385179351e+02
1.208584363056370137e+01 7.768421408894327840e+01 4.524571388654827047e+02 1.335799570591671248e+01 8.710988104455726955e+01 5.443590659474348286e+02
1.310714916985856782e+01 8.531531557918368947e+01 5.651010379126353200e+02 1.481504591644731228e+01 9.732540659247001713e+01 7.214417333388555562e+02
1.690926719259051225e+01 1.112764790674558810e+02 9.297654689698293851e+02 2.015984288366358257e+01 1.339478769300188219e+02 1.328922510095266261e+03
1.844057469458691756e+01 1.214847013036712298e+02 1.071100892883726374e+03 2.230438537851155800e+01 1.485553875591525923e+02 1.568352008079461712e+03
1.203778508570670169e+01 7.732628337051058054e+01 4.471822445104497774e+02 1.328946028614581643e+01 8.662990480253537839e+01 5.360515951830909671e+02
1.251692976767095900e+01 8.090483107154398112e+01 4.999940727382751220e+02 1.397299675187765722e+01 9.142152253309497212e+01 6.190952919339100617e+02
1.448182817468409489e+01 9.508584445402027541e+01 7.055284008163366707e+02 1.675994871524628493e+01 1.107875084716890655e+02 9.492039006402535506e+02
1.234737527763354059e+01 7.964269696263779963e+01 4.813987713344278632e+02 1.373121420137460902e+01 8.972854960334525742e+01 5.898006103637408160e+02
1.181258932589051724e+01 7.564253702642541555e+01 4.223200205475953339e+02 1.296815748969502025e+01 8.437671097125353015e+01 4.969810861309669576e+02
1.202639473469766607e+01 7.723944241226675445e+01 4.458875358266162721e+02 1.327316900555739210e+01 8.651488820767863785e+01 5.340387360796069061e+02
1.265027245286806945e+01 8.189958849665551099e+01 5.146662414233579739e+02 1.416319347165394582e+01 9.275429056060035293e+01 6.421811198624468489e+02
1.261613626122603016e+01 8.164639662794253638e+01 5.109426886129074887e+02 1.411453736540758719e+01 9.241401762595046421e+01 6.363032017053801610e+02
1.205743089042859673e+01 7.747210989626985622e+01 4.493276659475270094e+02 1.331746513105229646e+01 8.682580592167104783e+01 5.394368474752515112e+02
1.243638410877940892e+01 8.030350850704003562e+01 4.911216111546102638e+02 1.385809797187845049e+01 9.061618880091612027e+01 6.051406901736399959e+02
1.563236031535594961e+01 1.027574945499830221e+02 8.117600114343774749e+02 1.837130334172055868e+01 1.217636571144110746e+02 1.129133685930837601e+03
1.761479000612717272e+01 1.159784235059687632e+02 9.948536950780752477e+02 2.114784859749552126e+01 1.406773415711950577e+02 1.439208603909306930e+03
1.122323798759301638e+01 7.124064913086056094e+01 3.573555802697660511e+02 1.212739689974946167e+01 7.848283143259533290e+01 3.948313087704028703e+02
1.085331758868679231e+01 6.847485570119508225e+01 3.165160681905852016e+02 1.159960593045231647e+01 7.478161666113821582e+01 3.306523846410653391e+02
1.165012136362703998e+01 7.442948817612374057e+01 4.044206558396593891e+02 1.273639314026538116e+01 8.275220010678597760e+01 4.688306175096707875e+02
1.172744314976203661e+01 7.500854507683526151e+01 4.129779488792270286e+02 1.284673587884998902e+01 8.352642891473789177e+01 4.822660971573786242e+02
1.278195960491360239e+01 8.288430612289117505e+01 5.292074667400772796e+02 1.435108368443947846e+01 9.407195861362734490e+01 6.650308527928430067e+02
1.096983586902638486e+01 6.934662617852394817e+01 3.293929750150794007e+02 1.176586474756186718e+01 7.594780560885149612e+01 3.508806090504083386e+02
1.220992571323537490e+01 7.861060615600312929e+01 4.661262947440840776e+02 1.353500044279522818e+01 8.835053984790633308e+01 5.658573401045262017e+02
1.131976710514395101e+01 7.196048508813269962e+01 3.679706717784126795e+02 1.226507684753494942e+01 7.944746627007873485e+01 4.115372819759197114e+02
1.073423056901455652e+01 6.758576416936897147e+01 3.033973476356206334e+02 1.142972689746427584e+01 7.359090671670402628e+01 3.100197134513257993e+02
1.285652862318714185e+01 8.344433923796847807e+01 5.374953851577241721e+02 1.445753587594852085e+01 9.481962046969017877e+01 6.780228115376975211e+02
1.201776143294708277e+01 7.717487779210064502e+01 4.449340623183643970e+02 1.326085090281509515e+01 8.642849837340925490e+01 5.325405658164006582e+02
1.229069657591064590e+01 7.921404530628579721e+01 4.750332126092409908e+02 1.365023082016588596e+01 8.915839789673998439e+01 5.798604775633511963e+02
1.729291825773551139e+01 1.138263669244779379e+02 9.650028769655305041e+02 2.069681614745413967e+01 1.376036071330304367e+02 1.388752338580026162e+03
1.127042221474444439e+01 7.159332282160293914e+01 3.625623223972247047e+02 1.219471528388985071e+01 7.895486139150435179e+01 4.030150812800395101e+02
1.088713079262346639e+01 6.872842274561347153e+01 3.202658086818738070e+02 1.164786750166872586e+01 7.512040533498661432e+01 3.365352781372424715e+02
1.204070991448483952e+01 7.734782361482808710e+01 4.474978796372127476e+02 1.329362555017646130e+01 8.665896363132465297e+01 5.365518647457070074e+02
1.318830025654342641e+01 8.592153490142344197e+01 5.740485438966622951e+02 1.493081729684652537e+01 9.813702970606298948e+01 7.355094671460752807e+02
1.089542734693674753e+01 6.879030084999352823e+01 3.211783644716911681e+02 1.165970113404349462e+01 7.520332018067813351e+01 3.379713346988734202e+02
1.073482183705746529e+01 6.759018362480050257e+01 3.034625954312672320e+02 1.143057046965896717e+01 7.359682180089944836e+01 3.101222665472042195e+02
1.240637030236682037e+01 8.007913583918131906e+01 4.878087793579525737e+02 1.381527597069693236e+01 9.031590784179914522e+01 5.999341856491209910e+02
1.073379543629496524e+01 6.758251185263243599e+01 3.033493319349034323e+02 1.142910608855589771e+01 7.358655368268709651e+01 3.099442435790361401e+02
1.376904867452334003e+01 9.026082162050276736e+01 6.381013521384255682e+02 1.575934438674095972e+01 1.039459107993934026e+02 8.362043135300666563e+02
1.165129954740613805e+01 7.443632126462432552e+01 4.045069303457424326e+02 1.273802718844373771e+01 8.276275089527406692e+01 4.689918179048890465e+02
1.510485572885761130e+01 9.924198859767885494e+01 7.630957931316722807e+02 1.763259384176881284e+01 1.167321982470115671e+02 1.046675889186360791e+03
1.113297555699246644e+01 7.056529076607620254e+01 3.473796529671904523e+02 1.199860159467161935e+01 7.757940903588728077e+01 3.791605947514547665e+02
1.503059507489275681e+01 9.875004365900383618e+01 7.563115884095896035e+02 1.752872258281608708e+01 1.160254313613416315e+02 1.035128098494819824e+03
2.162351313699754485e+01 1.427118792361038970e+02 1.365071258612030078e+03 2.676233515768966598e+01 1.789227118851512728e+02 2.066200214283607238e+03
1.234917453543041965e+01 7.965306613038319483e+01 4.815290631391561078e+02 1.373370806329501193e+01 8.974462088610640365e+01 5.900453446016907719e+02
1.136618040358442272e+01 7.230665872865992583e+01 3.730759876537120476e+02 1.233127780596197809e+01 7.991132178955896848e+01 4.195712080042511047e+02
1.270144134705951089e+01 8.228465245593297084e+01 5.203704825043229221e+02 1.423625878565689185e+01 9.326781593675332260e+01 6.511130195422936140e+02
1.112519845018741549e+01 7.050579491801525478e+01 3.464911614923768184e+02 1.198747341703341185e+01 7.750075111799485228e+01 3.777818248993108341e+02
1.741386249901907135e+01 1.146357225416938661e+02 9.762354875661492315e+02 2.086632240526138915e+01 1.387589454542434453e+02 1.407726004570156192e+03
1.073079780931591642e+01 6.756010606988333222e+01 3.030185389481077323e+02 1.142482932528286632e+01 7.355656528502218805e+01 3.094243191274612172e+02
1.622460650538127069e+01 1.067031469875570338e+02 8.663672023351529106e+02 1.920062154896499962e+01 1.274119464223472562e+02 1.221684773372254085e+03
1.243920432210022575e+01 8.032425396795251515e+01 4.914254173020204348e+02 1.386211367437523911e+01 9.064419301385892425e+01 6.056225340142857476e+02
1.386379372479226113e+01 9.096710641682987841e+01 6.485147779255411251e+02 1.589447384106728656e+01 1.048925623822821365e+02 8.525961221680855715e+02
1.690317780134173375e+01 1.112310588530168332e+02 9.290947674650047929e+02 2.015111547596756481e+01 1.338872631562833533e+02 1.327871872584687935e+03
1.170455893723603857e+01 7.483529429440743286e+01 4.104038155974387223e+02 1.281403426496293108e+01 8.329611476234467204e+01 4.782487720044863977e+02
1.590773443351529792e+01 1.045903099981664894e+02 8.371104604052611649e+02 1.875683435702759638e+01 1.243889873963624808e+02 1.172130478132044118e+03
1.212335705639842409e+01 7.796356827984597260e+01 4.565737494833375081e+02 1.341149200715365630e+01 8.748451564115413248e+01 5.508428494386014336e+02
1.206870732308441063e+01 7.755554861087894380e+01 4.505532623313048930e+02 1.333353327471544247e+01 8.693808537359734601e+01 5.413741692644318846e+02
1.088764672152797530e+01 6.873133412061891079e+01 3.203017963543329643e+02 1.164858113346846480e+01 7.512497491185690990e+01 3.366041001665810768e+02
1.118478892329587815e+01 7.095115403222878570e+01 3.530659522454728858e+02 1.207249092184759576e+01 7.809686545687212345e+01 3.881164158524009622e+02
1.073412021696389473e+01 6.758493689951909289e+01 3.033851159620513727e+02 1.142956939835430497e+01 7.358980121990077805e+01 3.100005199855788760e+02
1.085440635808040177e+01 6.848339949932319826e+01 3.166452104354884796e+02 1.160116893719216158e+01 7.479276289583461335e+01 3.308501001028891437e+02
1.525108730115618272e+01 1.002160659114515084e+02 7.765756146335007770e+02 1.783735493487068169e+01 1.181267425417388210e+02 1.069524745410079959e+03
1.199078326322731236e+01 7.697488736013681887e+01 4.419937312701504766e+02 1.322240010532697063e+01 8.615964595298680706e+01 5.278975857719532314e+02
1.132762858782050586e+01 7.201851906194316655e+01 3.688220900926274339e+02 1.227627568541157643e+01 7.952565776376512474e+01 4.128849277965284728e+02
1.163408384351314417e+01 7.430899021332841414e+01 4.026370263968950667e+02 1.271349728869300222e+01 8.259136833538109101e+01 4.660353080758031865e+02
1.073405653431709794e+01 6.758446333933522965e+01 3.033781424803930804e+02 1.142947859916938569e+01 7.358916566152424821e+01 3.099895277999829659e+02
1.192702076454094140e+01 7.649782619706220999e+01 4.349470637506333333e+02 1.313141799045994595e+01 8.552146992901950284e+01 5.168280443150457586e+02
1.359914217098929967e+01 8.899148082789147907e+01 6.193657817603908597e+02 1.551695089458578103e+01 1.022465507158365057e+02 8.067485209498063341e+02
1.073069538326786976e+01 6.755934083211786856e+01 3.030072437466769202e+02 1.142468320060149090e+01 7.355554082709491581e+01 3.094065613811393973e+02
1.290042353102563588e+01 8.377088412641394655e+01 5.423049480361405585e+02 1.452012467752954095e+01 9.525777772057901416e+01 6.856023305671670869e+02
1.271829920609365949e+01 8.240886077940947985e+01 5.221909668257001158e+02 1.426026749720348974e+01 9.343533801656047899e+01 6.539976659057825827e+02
1.091892523281468286e+01 6.896608408587303529e+01 3.237746777489795136e+02 1.169322947055974460e+01 7.543848688035357952e+01 3.420501729416075136e+02
1.073476846542290453e+01 6.758978463125687597e+01 3.034567043019604853e+02 1.143049432188821690e+01 7.359628782671886427e+01 3.101130080224419885e+02
1.175075278174252524e+01 7.518061755502037613e+01 4.155024242970707746e+02 1.287994089414553578e+01 8.375826957456901312e+01 4.862619085498820368e+02
1.152703299670309356e+01 7.351131775213711705e+01 3.908787606371122365e+02 1.256082502237790521e+01 8.152197981797615967e+01 4.475220638716957637e+02
1.112760596529629353e+01 7.052324405749456560e+01 3.467447351785751266e+02 1.199089528836731944e+01 7.752449415386462306e+01 3.781874608666059316e+02
1.645241547338486754e+01 1.082233182793067670e+02 8.874275247570127476e+02 1.951972276829571129e+01 1.295858655567073754e+02 1.257335125851985367e+03
1.193027676302946638e+01 7.652152843242571123e+01 4.352922983828840415e+02 1.313604829456835077e+01 8.555364555568648655e+01 5.173789017841885425e+02
1.176725873064209082e+01 7.530359500223930524e+01 4.173150961938861201e+02 1.290348078230191042e+01 8.392314759921283951e+01 4.891161208086297165e+02
1.119001351313486836e+01 7.099167221187651933e+01 3.536750111798507987e+02 1.207997978499618519e+01 7.815005121822481726e+01 3.890546751163586805e+02
1.183164186086211700e+01 7.578475328161366065e+01 4.244182416793721018e+02 1.299533548880924094e+01 8.456719313030312435e+01 5.002814601535549173e+02
1.970382151549725691e+01 1.299055830537805889e+02 1.187687049465019527e+03 2.407350357952386588e+01 1.606056166574236954e+02 1.765861279310584905e+03
1.796254703637415062e+01 1.182928250605476990e+02 1.026863646886052493e+03 2.163471036713054474e+01 1.439926562442425677e+02 1.493503660826123678e+03
1.188597094580117819e+01 7.619154688874323256e+01 4.304292933668376691e+02 1.307286456184840517e+01 8.511114876070394075e+01 5.097201240165064746e+02
1.887165600717938574e+01 1.243626874899977537e+02 1.110984191356821384e+03 2.290827526621172794e+01 1.526697999350910209e+02 1.635841024341877073e+03
1.268665401612978449e+01 8.217496319416370909e+01 5.187572685085776811e+02 1.421518138863483571e+01 9.312040809024273358e+01 6.485665669618805396e+02
1.152267559979922673e+01 7.347648134335541670e+01 3.903476631905963359e+02 1.255455438736720808e+01 8.147696842494913483e+01 4.467167197027690690e+02
1.446936813542794198e+01 9.500169359486793041e+01 7.043538774649781544e+02 1.674245391074224898e+01 1.106680798256720095e+02 9.472334860740793374e+02
1.878583137804374914e+01 1.237855645651056165e+02 1.102950541991574710e+03 2.278787483212945020e+01 1.518484887105474570e+02 1.622320013669502032e+03
1.146723005562375874e+01 7.306324626968617508e+01 3.842556025462279763e+02 1.247547767252680551e+01 8.092303582512833771e+01 4.371260362728691575e+02
1.260835827969492584e+01 8.158846610540720690e+01 5.100889432038928817e+02 1.410344528830741417e+01 9.233633538923915296e+01 6.349586528393141407e+02
1.302979515030084201e+01 8.473741236180855196e+01 5.565711014265866652e+02 1.470469032682607669e+01 9.655172874226563806e+01 7.080311596150338573e+02
1.457873541144839713e+01 9.573292766419065458e+01 7.144966770877911131e+02 1.689570796395019414e+01 1.117124878941375528e+02 9.643777193417701028e+02
1.109826622668760443e+01 7.030654882873081135e+01 3.435647875870519670e+02 1.194909769782860920e+01 7.723260943350886976e+01 3.731555810666255297e+02
1.135128564191331790e+01 7.219596847768227121e+01 3.714465296075358651e+02 1.231004243119998165e+01 7.976271519850998004e+01 4.170017923562845112e+02
1.073459559109334904e+01 6.758849261257611829e+01 3.034376302580627112e+02 1.143024768239226852e+01 7.359455846644971189e+01 3.100830266530610402e+02
1.146183500989936910e+01 7.302205560086436265e+01 3.836410685043273929e+02 1.246775991123433514e+01 8.086852157760078796e+01 4.361713673673798439e+02
1.196926289845337088e+01 7.681410699108134565e+01 4.396205587589484480e+02 1.319169840223475099e+01 8.594440141991637461e+01 5.241665911502118433e+02
1.286370091179991881e+01 8.349645570909889614e+01 5.382537677176957231e+02 1.446773322597017675e+01 9.489043742804280157e+01 6.792341668020642373e+02
1.172804188433805450e+01 7.500947485725298236e+01 4.129654299322874635e+02 1.284750586062443034e+01 8.353019821723255234e+01 4.822924144823583674e+02
1.978416760338361513e+01 1.304363574327281583e+02 1.194993786522092705e+03 2.418582545185404697e+01 1.613695243724632462e+02 1.778325082841337917e+03
1.999143224335780644e+01 1.318222279323511827e+02 1.214217699219231918e+03 2.447626475909468624e+01 1.633488554753824928e+02 1.810817395694247352e+03
1.806306268111642055e+01 1.189666761409169737e+02 1.036226054701537578e+03 2.177563516992859149e+01 1.449534768615926623e+02 1.509297059646319667e+03
1.114214902437810650e+01 7.063454073141849676e+01 3.484070956656304929e+02 1.201170575443581789e+01 7.767160846431458765e+01 3.807666215950258106e+02
1.319253794679362635e+01 8.595528166101541956e+01 5.745621112622194460e+02 1.493691251344579562e+01 9.818072148499027207e+01 7.362897867582014442e+02
1.099818897942235196e+01 6.955854231780827490e+01 3.325215788621766251e+02 1.180631636962837661e+01 7.623144555467102634e+01 3.557981191678625237e+02
1.564829837607433838e+01 1.028658164560815322e+02 8.132777328711795235e+02 1.839370971021091705e+01 1.219167790899480792e+02 1.131668026091507272e+03
1.167416219543666678e+01 7.461003507829242665e+01 4.070925205681242005e+02 1.277071286768111591e+01 8.299324025103014435e+01 4.730190528122101341e+02
1.102359312291877380e+01 6.974705261396385936e+01 3.352945295294958896e+02 1.184252824845913921e+01 7.648472979381078574e+01 3.601743224696359107e+02
1.132455910438470603e+01 7.199699250643399751e+01 3.685147623496390565e+02 1.227193005603507281e+01 7.949583752763979305e+01 4.123835115052398237e+02
1.153796886354594342e+01 7.359266186752054750e+01 3.920767712508948648e+02 1.257641799040561814e+01 8.163113466400398011e+01 4.494101775139125721e+02
1.340295011645070034e+01 8.752554214879727112e+01 5.977267573310208491e+02 1.523705237592930395e+01 1.002841496376751138e+02 7.727308586560913000e+02
1.093477013604832315e+01 6.908452348357445771e+01 3.255233339406274808e+02 1.171583580822776760e+01 7.559700412889749543e+01 3.447985412046300553e+02
1.073354425882956598e+01 6.758063431498125340e+01 3.033216116565043876e+02 1.142874772695763674e+01 7.358404082290989834e+01 3.099006756105493992e+02
