5.524479857948457528e+00 2.758217635945509727e+00 3.982112167022324734e+00 1.313293587656481964e+00
6.429808239901371181e+00 3.077359088892412498e+00 4.563965608716308964e+00 1.456504732531139101e+00
5.727562623788583274e+00 2.702846669544427982e+00 4.465314653290066715e+00 1.507503576363387277e+00
6.550935925988824238e+00 3.123400827350470976e+00 4.632529259031833213e+00 1.471398379110043342e+00
4.967223190927315457e+00 2.684269553145460563e+00 3.283692969865324773e+00 1.068761473694844533e+00
6.501871077427646028e+00 3.116526682383922164e+00 4.572044461411815419e+00 1.450331746932077559e+00
5.869665784992145419e+00 3.312511361023552148e+00 3.002221833135325646e+00 8.156027557703573461e-01
5.055518290403838044e+00 2.660555503255829457e+00 3.492777336275592504e+00 1.152739573966858000e+00
5.897423341772882743e+00 2.911034357673813577e+00 4.162498320688964526e+00 1.345033441152408082e+00
5.910977937591861853e+00 2.985646415000249299e+00 3.977219678303871131e+00 1.258023818166205121e+00
6.086922183185350832e+00 2.842206652259786637e+00 4.661049684450563113e+00 1.548160944561271180e+00
5.603667378326370851e+00 2.953318060288391500e+00 3.568583999325687373e+00 1.112381526922427533e+00
6.728908673029263099e+00 3.074505768027055552e+00 5.057015444117533676e+00 1.642068284080259399e+00
5.651307860476135758e+00 2.659789703079220136e+00 4.461240953979072721e+00 1.516092310299031354e+00
5.751059074083047840e+00 2.861102287737364414e+00 4.063809268546743958e+00 1.319756846822457863e+00
5.974209531994445932e+00 2.839423511894479724e+00 4.485967498465067038e+00 1.483159221565421237e+00
5.603189929121617396e+00 2.842281942515799908e+00 3.876254723929267065e+00 1.253845993461486952e+00
5.937065797184652105e+00 2.720920286309572944e+00 4.754910359593183422e+00 1.611855201145473870e+00
6.051360642065082729e+00 3.071067006328592086e+00 3.967624091351794391e+00 1.234355652637119771e+00
6.264978760671126246e+00 2.870800281419359390e+00 4.870417483767288225e+00 1.619955481706095046e+00
6.521952612611995548e+00 3.094252218582776770e+00 4.666491362462252823e+00 1.490982686495529341e+00
6.325314680238422582e+00 3.124891846003371221e+00 4.262442740490633319e+00 1.332266015492964417e+00
6.139316499485178547e+00 2.979474211244814708e+00 4.364717301948003225e+00 1.404785186211779058e+00
6.619862376439658469e+00 3.082810910135229676e+00 4.857077944824521154e+00 1.565140619386217624e+00
6.630160655386456270e+00 3.052954529082183122e+00 4.956718632308762196e+00 1.609520618035542583e+00
5.544217458099003792e+00 2.567215946974680030e+00 4.544705374923908359e+00 1.569141866761441850e+00
5.670496341233508097e+00 3.025870596874164153e+00 3.475434410846672151e+00 1.060404090247244469e+00
5.469869117743499487e+00 2.776364426589660539e+00 3.843127071918418736e+00 1.256910683002463447e+00
5.503013721379071299e+00 2.854484222420912154e+00 3.679878212133042226e+00 1.177338050709286321e+00
6.151604284591644323e+00 3.234962634553309790e+00 3.674930948835075206e+00 1.086088258535192974e+00
6.021279982369671657e+00 2.658459953715376578e+00 5.065008280198001422e+00 1.742816833348572958e+00
5.478518959373319674e+00 2.558748194665572129e+00 4.461668607736225312e+00 1.539992693335242802e+00
6.007063954786157289e+00 2.871439520862608674e+00 4.450318814730539252e+00 1.462268743888941014e+00
6.562578506613607310e+00 3.099269591837447102e+00 4.718446553390561959e+00 1.509286979616666136e+00
2.346444032576942007e+00 2.104454433292308746e+00 6.454667270559744097e-01 2.161360050336521843e-01
5.627149978417138598e+00 2.789125709359952410e+00 4.062778230869837692e+00 1.336281327394125418e+00
5.527885490271725821e+00 2.762107574002363286e+00 3.976830121262694639e+00 1.310398873292190736e+00
5.543645106118821886e+00 2.629355762222917114e+00 4.371160042137025137e+00 1.489462613842205796e+00
6.084269042561157192e+00 2.877379085279586857e+00 4.559041610685954815e+00 1.501644155848356643e+00
5.745000301135585907e+00 2.892384782700310186e+00 3.967083240541764422e+00 1.276134772473834333e+00
5.051914825317090241e+00 2.732845338323858009e+00 3.286120165866563081e+00 1.058258639358884423e+00
5.626397486718058616e+00 2.750063338283296410e+00 4.170068350394076084e+00 1.385692830471331627e+00
5.714533358296526977e+00 2.804632074733022673e+00 4.161434195091025856e+00 1.369633939015873825e+00
6.379164349306456927e+00 3.197548254865741235e+00 4.147952941262643911e+00 1.272261617755788610e+00
6.152525779135604722e+00 3.023850337589722770e+00 4.262870394247783246e+00 1.356166398529174977e+00
5.132014065292132443e+00 2.888725347404037080e+00 2.983020400359006175e+00 9.079720672750954957e-01
6.430212447551277855e+00 3.166067305264042453e+00 4.318200343164532384e+00 1.343500755328852714e+00
6.360187089186762677e+00 2.538727178165482989e+00 5.947299458311796627e+00 2.101806654996537294e+00
5.858592163640393480e+00 2.562779219828872357e+00 5.066927713310242609e+00 1.766017101557528335e+00
6.957702601881143423e+00 2.925612647666643085e+00 5.841713366412090380e+00 1.971312053094485872e+00
6.312382805191992574e+00 2.651348684120598875e+00 5.556914527796671166e+00 1.928951958865638971e+00
6.434979941786868274e+00 2.655715586417071172e+00 5.743629276798754013e+00 1.997943770672351071e+00
7.374968288314361686e+00 2.861960829498957359e+00 6.695311415873491434e+00 2.306365589013521511e+00
5.044766680723796526e+00 2.299993428174077259e+00 4.476937376098240051e+00 1.606513693618328853e+00
7.196269560116389741e+00 2.912933692294125798e+00 6.263875840482037383e+00 2.132601483874792425e+00
6.659861256322739287e+00 2.779196896851440890e+00 5.765357413571211787e+00 1.977079484583336155e+00
7.118478491831736754e+00 2.935989170847474128e+00 6.073657839554170046e+00 2.055852983616389462e+00
6.823227936308929209e+00 3.046418397451398530e+00 5.288019221080917376e+00 1.735293664756696330e+00
6.385670780520497303e+00 2.799448817087070385e+00 5.264378853808374004e+00 1.784454815510432502e+00
6.751802999698383267e+00 2.944485662701665785e+00 5.455329098994272208e+00 1.821984097734940855e+00
5.767803151437734144e+00 2.543382916398947202e+00 4.973553794848686316e+00 1.735559204300071823e+00
5.877130117091259542e+00 2.573658813069203966e+00 5.066772989355579959e+00 1.763402886329958896e+00
6.407652971160056943e+00 2.816321361598731254e+00 5.253162778549420153e+00 1.776284543163364704e+00
6.482518565670617683e+00 2.787562625554048878e+00 5.454478800274911166e+00 1.858534787116512765e+00
7.437708726561799821e+00 2.843297718152125064e+00 6.848916689719731110e+00 2.368352356021853122e+00
7.492267940404385484e+00 2.827324240835661140e+00 6.981781006279097035e+00 2.421929348687083650e+00
5.967580961761849601e+00 2.637386329096827797e+00 5.036451587283178100e+00 1.737059417344820611e+00
6.857049051060404743e+00 2.936015276667358620e+00 5.649561847695713013e+00 1.896811311695911773e+00
5.586023255391721953e+00 3.396000904832165546e+00 2.310245995576015954e+00 5.364964398300682280e-01
7.380066074725716518e+00 2.859467681537754657e+00 6.710505399681263583e+00 2.312649089294530391e+00
6.278485475367935109e+00 2.880050994003357179e+00 4.866627217362748503e+00 1.616360652514548635e+00
6.679228911203531460e+00 2.833344887597376349e+00 5.646353959002989420e+00 1.919731080768146914e+00
7.083516131455036557e+00 2.946258925955384189e+00 5.988422750358115998e+00 2.021477006785473485e+00
6.189437884192337869e+00 2.864702672816335394e+00 4.764832970476715168e+00 1.581794055319739156e+00
6.110805022750025017e+00 2.784844392674991731e+00 4.859131802480455953e+00 1.635918964004323239e+00
6.407175521955303488e+00 2.705285243826138775e+00 5.560833503152998070e+00 1.917749009702423679e+00
7.023319479395919274e+00 2.964453644555477219e+00 5.840244490279522083e+00 1.961635414387818965e+00
6.479393904636590484e+00 2.540691959483244666e+00 6.135188108158035725e+00 2.171803064066273770e+00
7.411737703227362140e+00 2.853332965520974263e+00 6.778916465150454762e+00 2.339744535264086434e+00
6.866249063070488212e+00 3.033430428367511311e+00 5.393876039406431566e+00 1.778041420446801357e+00
6.278799122727684257e+00 2.810180260521895512e+00 5.061228516897427809e+00 1.705752273221194937e+00
6.409784165911704079e+00 3.162567050321651863e+00 4.294790140332035655e+00 1.335544350255468693e+00
7.267991924951724414e+00 2.895739712150129819e+00 6.427968209527107568e+00 2.198175723343553489e+00
6.836997695428261856e+00 3.041445267824807175e+00 5.324167738298455355e+00 1.750017771727580662e+00
6.689804165321850071e+00 2.907931405859877749e+00 5.456313940715590505e+00 1.830941947449776119e+00
6.020054615412789190e+00 2.767551102459540502e+00 4.759978578474239441e+00 1.602799723991660485e+00
6.826954025956244898e+00 3.021197025998184849e+00 5.364124691612140339e+00 1.769758972733563196e+00
7.095519946629032404e+00 2.969435967552326083e+00 5.943509183129999762e+00 1.999188950403348430e+00
6.745638671474304182e+00 3.046054112566341843e+00 5.163185849124232618e+00 1.688566875137750944e+00
6.408232176111482659e+00 3.161413774220999784e+00 4.295476566143801023e+00 1.336072724961354874e+00
6.779366514080650497e+00 2.819039594477788846e+00 5.848509776343876254e+00 1.998900366275554674e+00
6.692697021034917704e+00 2.840492586966901101e+00 5.648342998143109916e+00 1.918797594331806744e+00
6.659074733705185878e+00 2.997221150153722924e+00 5.158436292788526778e+00 1.698259251442569395e+00
6.078706736404397404e+00 2.723756581943517219e+00 4.976764901092481708e+00 1.694384017879723370e+00
6.476184750228830111e+00 2.890818867212931131e+00 5.157372167190588996e+00 1.722859749306035804e+00
6.242625659166337826e+00 2.685942327250564698e+00 5.347675437431735901e+00 1.842359643366053179e+00
5.946728035218860953e+00 2.617347956278597731e+00 5.058293558007193269e+00 1.749958210102071421e+00
